index,data,is_discord
213,1.73,N
214,1.59,N
215,1.4,N
216,1.42,N
217,1.48,N
218,1.4299999,N
219,1.37,N
220,1.4400001,N
221,1.52,N
222,1.45,N
223,1.29,N
224,1.29,N
225,1.4299999,N
226,1.4299999,N
227,1.26,N
228,1.1900001,N
229,1.29,N
230,1.3200001,N
231,1.14,N
232,1,N
233,1.09,N
234,1.1900001,N
235,1.05,N
236,0.86000001,N
237,0.94999999,N
238,1.23,N
239,1.29,N
240,1.05,N
241,0.92000002,N
242,1.01,N
243,1.08,N
244,0.91000003,N
245,0.70999998,N
246,0.69999999,N
247,0.74000001,N
248,0.62,N
249,0.46000001,N
250,0.44999999,N
251,0.54000002,N
252,0.44999999,N
253,0.2,N
254,0.039999999,N
255,0.07,N
256,-0.13,N
257,-0.44999999,N
258,-0.2,N
259,0.19,N
260,0.07,N
261,-0.34,N
262,-0.28999999,N
263,0.13,N
264,0.20999999,N
265,-0.050000001,N
266,-0.039999999,N
267,0.38999999,N
268,0.5,N
269,0.029999999,N
270,-0.31,N
271,-0.0099999998,N
272,0.37,N
273,0.22,N
274,-0.11,N
275,0.07,N
276,0.44999999,N
277,0.31,N
278,-0.23,N
279,-0.44,N
280,-0.19,N
281,-0.11,N
282,-0.30000001,N
283,-0.25999999,N
284,0.16,N
285,0.38,N
286,0.059999999,N
287,-0.23,N
288,0.02,N
289,0.37,N
290,0.2,N
291,-0.17,N
292,-0.1,N
293,0.27000001,N
294,0.25,N
295,-0.1,N
296,-0.14,N
297,0.23,N
298,0.28,N
299,-0.16,N
300,-0.38,N
301,-0.02,N
302,0.33000001,N
303,0.1,N
304,-0.22,N
305,-0.050000001,N
306,0.28,N
307,0.14,N
308,-0.23999999,N
309,-0.19,N
310,0.16,N
311,0.07,N
312,-0.41,N
313,-0.56,N
314,-0.19,N
315,-0.02,N
316,-0.34999999,N
317,-0.57999998,N
318,-0.25999999,N
319,0.029999999,N
320,-0.11,N
321,-0.33000001,N
322,-0.029999999,N
323,0.41,N
324,0.36000001,N
325,0.059999999,N
326,0.2,N
327,0.69,N
328,0.81999999,N
329,0.47999999,N
330,0.41,N
331,0.81999999,N
332,1.0599999,N
333,0.79000002,N
334,0.54000002,N
335,0.77999997,N
336,1.03,N
337,0.76999998,N
338,0.31,N
339,0.31,N
340,0.57999998,N
341,0.46000001,N
342,0.02,N
343,-0.07,N
344,0.28,N
345,0.38999999,N
346,0.1,N
347,-0.0099999998,N
348,0.30000001,N
349,0.47999999,N
350,0.2,N
351,0,N
352,0.30000001,N
353,0.61000001,N
354,0.34999999,N
355,-0.059999999,N
356,0.11,N
357,0.60000002,N
358,0.61000001,N
359,0.17,N
360,0.07,N
361,0.44999999,N
362,0.63999999,N
363,0.34999999,N
364,0.12,N
365,0.40000001,N
366,0.57999998,N
367,0.22,N
368,-0.20999999,N
369,-0.11,N
370,0.20999999,N
371,0.029999999,N
372,-0.43000001,N
373,-0.49000001,N
374,-0.14,N
375,-0.090000004,N
376,-0.43000001,N
377,-0.54000002,N
378,-0.17,N
379,0.0099999998,N
380,-0.28999999,N
381,-0.5,N
382,-0.20999999,N
383,0.039999999,N
384,-0.23,N
385,-0.57999998,N
386,-0.40000001,N
387,-0.0099999998,N
388,-0.14,N
389,-0.62,N
390,-0.66000003,N
391,-0.23,N
392,-0.07,N
393,-0.36000001,N
394,-0.49000001,N
395,-0.20999999,N
396,-0.12,N
397,-0.56999999,N
398,-0.97000003,N
399,-0.77999997,N
400,-0.47,N
401,-0.63999999,N
402,-1.0599999,N
403,-1.03,N
404,-0.74000001,N
405,-0.79000002,N
406,-1.16,N
407,-1.15,N
408,-0.64999998,N
409,-0.43000001,N
410,-0.79000002,N
411,-1.08,N
412,-0.88,N
413,-0.68000001,N
414,-0.91000003,N
415,-1.15,N
416,-0.86000001,N
417,-0.47,N
418,-0.62,N
419,-1.01,N
420,-0.94,N
421,-0.5,N
422,-0.40000001,N
423,-0.70999998,N
424,-0.70999998,N
425,-0.37,N
426,-0.33000001,N
427,-0.79000002,N
428,-1.08,N
429,-0.75999999,N
430,-0.31999999,N
431,-0.44999999,N
432,-0.79000002,N
433,-0.68000001,N
434,-0.34999999,N
435,-0.37,N
436,-0.63999999,N
437,-0.56999999,N
438,-0.18000001,N
439,-0.1,N
440,-0.41,N
441,-0.44,N
442,-0.0099999998,N
443,0.23999999,N
444,-0.02,N
445,-0.25999999,N
446,0,N
447,0.28,N
448,0.07,N
449,-0.28999999,N
450,-0.16,N
451,0.22,N
452,0.16,N
453,-0.23999999,N
454,-0.31,N
455,0.02,N
456,0.11,N
457,-0.23999999,N
458,-0.37,N
459,-0.0099999998,N
460,0.23,N
461,-0.039999999,N
462,-0.28,N
463,-0.039999999,N
464,0.23999999,N
465,-0.02,N
466,-0.43000001,N
467,-0.31999999,N
468,0.090000004,N
469,0.13,N
470,-0.25999999,N
471,-0.34999999,N
472,-0.050000001,N
473,0.07,N
474,-0.31,N
475,-0.57999998,N
476,-0.34,N
477,-0.029999999,N
478,-0.15000001,N
479,-0.40000001,N
480,-0.27000001,N
481,0,N
482,-0.13,N
483,-0.47999999,N
484,-0.41999999,N
485,-0.079999998,N
486,-0.039999999,N
487,-0.34,N
488,-0.33000001,N
489,0.059999999,N
490,0.20999999,N
491,-0.12,N
492,-0.31,N
493,0.059999999,N
494,0.37,N
495,0.059999999,N
496,-0.38999999,N
497,-0.28999999,N
498,0.18000001,N
499,0.23999999,N
500,-0.16,N
501,-0.28,N
502,-0.029999999,N
503,0.02,N
504,-0.31,N
505,-0.41999999,N
506,-0.090000004,N
507,0.07,N
508,-0.23999999,N
509,-0.51999998,N
510,-0.25,N
511,0.13,N
512,0.14,N
513,-0.30000001,N
514,-0.41999999,N
515,-0.11,N
516,0.029999999,N
517,-0.28,N
518,-0.44999999,N
519,-0.13,N
520,0.2,N
521,0.079999998,N
522,-0.2,N
523,-0.050000001,N
524,0.25,N
525,0.13,N
526,-0.18000001,N
527,-0.1,N
528,0.25999999,N
529,0.28999999,N
530,-0.1,N
531,-0.18000001,N
532,0.23999999,N
533,0.44999999,N
534,0.090000004,N
535,-0.20999999,N
536,0.039999999,N
537,0.38,N
538,0.25999999,N
539,-0.0099999998,N
540,0.14,N
541,0.41999999,N
542,0.25999999,N
543,-0.14,N
544,-0.1,N
545,0.34,N
546,0.46000001,N
547,0.1,N
548,-0.079999998,N
549,0.13,N
550,0.22,N
551,-0.1,N
552,-0.30000001,N
553,0.050000001,N
554,0.38999999,N
555,0.17,N
556,-0.25,N
557,-0.12,N
558,0.34,N
559,0.34,N
560,-0.11,N
561,-0.27000001,N
562,0.079999998,N
563,0.31,N
564,0.079999998,N
565,-0.15000001,N
566,-0.029999999,N
567,0.029999999,N
568,-0.34999999,N
569,-0.67000002,N
570,-0.40000001,N
571,0.039999999,N
572,-0.0099999998,N
573,-0.37,N
574,-0.34999999,N
575,0,N
576,0,N
577,-0.34999999,N
578,-0.37,N
579,0.1,N
580,0.40000001,N
581,0.18000001,N
582,0,N
583,0.34999999,N
584,0.74000001,N
585,0.63,N
586,0.41,N
587,0.66000003,N
588,1.0700001,N
589,0.95999998,N
590,0.54000002,N
591,0.51999998,N
592,0.85000002,N
593,0.85000002,N
594,0.44999999,N
595,0.33000001,N
596,0.72000003,N
597,0.91000003,N
598,0.5,N
599,0.039999999,N
600,0.14,N
601,0.38999999,N
602,0.23,N
603,-0.02,N
604,0.17,N
605,0.5,N
606,0.34999999,N
607,-0.07,N
608,-0.059999999,N
609,0.37,N
610,0.5,N
611,0.059999999,N
612,-0.23999999,N
613,0.050000001,N
614,0.34999999,N
615,0.15000001,N
616,-0.19,N
617,-0.079999998,N
618,0.23,N
619,0.12,N
620,-0.20999999,N
621,-0.15000001,N
622,0.18000001,N
623,0.12,N
624,-0.34,N
625,-0.46000001,N
626,-0.059999999,N
627,0.19,N
628,-0.079999998,N
629,-0.28999999,N
630,-0.039999999,N
631,0.15000001,N
632,-0.2,N
633,-0.63,N
634,-0.47999999,N
635,-0.1,N
636,-0.20999999,N
637,-0.63999999,N
638,-0.67000002,N
639,-0.25999999,N
640,-0.13,N
641,-0.46000001,N
642,-0.61000001,N
643,-0.34999999,N
644,-0.23,N
645,-0.57999998,N
646,-0.82999998,N
647,-0.57999998,N
648,-0.25,N
649,-0.41,N
650,-0.74000001,N
651,-0.61000001,N
652,-0.30000001,N
653,-0.41999999,N
654,-0.85000002,N
655,-0.83999997,N
656,-0.41,N
657,-0.31,N
658,-0.68000001,N
659,-0.87,N
660,-0.55000001,N
661,-0.38999999,N
662,-0.75,N
663,-1.0700001,N
664,-0.76999998,N
665,-0.37,N
666,-0.47,N
667,-0.82999998,N
668,-0.70999998,N
669,-0.37,N
670,-0.44,N
671,-0.86000001,N
672,-0.87,N
673,-0.44999999,N
674,-0.34,N
675,-0.76999998,N
676,-1.02,N
677,-0.63999999,N
678,-0.25,N
679,-0.44,N
680,-0.75,N
681,-0.63,N
682,-0.34999999,N
683,-0.54000002,N
684,-0.88,N
685,-0.69,N
686,-0.16,N
687,-0.11,N
688,-0.60000002,N
689,-0.75,N
690,-0.33000001,N
691,-0.079999998,N
692,-0.41999999,N
693,-0.66000003,N
694,-0.27000001,N
695,0.20999999,N
696,0.07,N
697,-0.30000001,N
698,-0.22,N
699,0.16,N
700,0.14,N
701,-0.19,N
702,-0.16,N
703,0.23999999,N
704,0.28999999,N
705,-0.11,N
706,-0.22,N
707,0.22,N
708,0.47999999,N
709,0.13,N
710,-0.25999999,N
711,-0.079999998,N
712,0.19,N
713,-0.029999999,N
714,-0.38999999,N
715,-0.22,N
716,0.25,N
717,0.27000001,N
718,-0.14,N
719,-0.20999999,N
720,0.16,N
721,0.28999999,N
722,-0.050000001,N
723,-0.20999999,N
724,0.16,N
725,0.46000001,N
726,0.17,N
727,-0.17,N
728,0.0099999998,N
729,0.28999999,N
730,0.07,N
731,-0.40000001,N
732,-0.34999999,N
733,0.050000001,N
734,0.1,N
735,-0.25,N
736,-0.27000001,N
737,0.17,N
738,0.36000001,N
739,-0.0099999998,N
740,-0.33000001,N
741,-0.12,N
742,0.14,N
743,-0.029999999,N
744,-0.23999999,N
745,0.11,N
746,0.58999997,N
747,0.38999999,N
748,-0.23999999,N
749,-0.41,N
750,-0.0099999998,N
751,0.18000001,N
752,-0.13,N
753,-0.25,N
754,0.13,N
755,0.40000001,N
756,0.090000004,N
757,-0.25,N
758,-0.07,N
759,0.19,N
760,-0.039999999,N
761,-0.46000001,N
762,-0.34999999,N
763,0.079999998,N
764,0.11,N
765,-0.27000001,N
766,-0.30000001,N
767,0.090000004,N
768,-0.15000001,N
769,-0.31,N
770,-0.22,N
771,0.02,N
772,0.07,N
773,-0.1,N
774,-0.15000001,N
775,-0.02,N
776,0.02,N
777,-0.11,N
778,-0.13,N
779,0.07,N
780,0.16,N
781,0.0099999998,N
782,-0.090000004,N
783,0.11,N
784,0.36000001,N
785,0.31,N
786,0.07,N
787,-0.0099999998,N
788,0.079999998,N
789,0.039999999,N
790,-0.13,N
791,-0.17,N
792,-0.0099999998,N
793,0.029999999,N
794,-0.15000001,N
795,-0.23999999,N
796,-0.0099999998,N
797,0.20999999,N
798,0.12,N
799,-0.14,N
800,-0.17,N
801,-0.050000001,N
802,-0.050000001,N
803,-0.11,N
804,0.02,N
805,0.25,N
806,0.25,N
807,-0.0099999998,N
808,-0.050000001,N
809,0.25,N
810,0.44999999,N
811,0.34,N
812,0.14,N
813,0.19,N
814,0.31999999,N
815,0.25999999,N
816,0.19,N
817,0.34999999,N
818,0.58999997,N
819,0.56999999,N
820,0.31999999,N
821,0.25999999,N
822,0.34999999,N
823,0.30000001,N
824,0.039999999,N
825,-0.07,N
826,0.1,N
827,0.22,N
828,0.0099999998,N
829,-0.20999999,N
830,-0.12,N
831,0.07,N
832,0.029999999,N
833,-0.090000004,N
834,0,N
835,0.23,N
836,0.23999999,N
837,0.079999998,N
838,0.14,N
839,0.47999999,N
840,0.69999999,N
841,0.61000001,N
842,0.57999998,N
843,0.79000002,N
844,0.95999998,N
845,0.83999997,N
846,0.66000003,N
847,0.75,N
848,0.89999998,N
849,0.68000001,N
850,0.25999999,N
851,0.11,N
852,0.31999999,N
853,0.46000001,N
854,0.37,N
855,0.28999999,N
856,0.43000001,N
857,0.49000001,N
858,0.34,N
859,0.18000001,N
860,0.25999999,N
861,0.41,N
862,0.33000001,N
863,0.20999999,N
864,0.28,N
865,0.47999999,N
866,0.47,N
867,0.28999999,N
868,0.31999999,N
869,0.54000002,N
870,0.52999997,N
871,0.28,N
872,0.14,N
873,0.31999999,N
874,0.47,N
875,0.31999999,N
876,0.14,N
877,0.27000001,N
878,0.43000001,N
879,0.28999999,N
880,0.07,N
881,0.14,N
882,0.31999999,N
883,0.22,N
884,-0.12,N
885,-0.16,N
886,0.18000001,N
887,0.34999999,N
888,0.11,N
889,-0.15000001,N
890,-0.059999999,N
891,0.16,N
892,0.20999999,N
893,0.13,N
894,0.12,N
895,0.13,N
896,-0.029999999,N
897,-0.20999999,N
898,-0.15000001,N
899,0.059999999,N
900,0.0099999998,N
901,-0.23,N
902,-0.31,N
903,-0.14,N
904,-0.059999999,N
905,-0.25,N
906,-0.34999999,N
907,-0.14,N
908,0.079999998,N
909,-0.039999999,N
910,-0.28,N
911,-0.28,N
912,-0.11,N
913,-0.13,N
914,-0.33000001,N
915,-0.36000001,N
916,-0.19,N
917,-0.12,N
918,-0.27000001,N
919,-0.30000001,N
920,-0.12,N
921,-0.07,N
922,-0.30000001,N
923,-0.51999998,N
924,-0.33000001,N
925,-0.0099999998,N
926,0.0099999998,N
927,-0.16,N
928,-0.14,N
929,0.0099999998,N
930,-0.059999999,N
931,-0.33000001,N
932,-0.43000001,N
933,-0.2,N
934,-0.039999999,N
935,-0.15000001,N
936,-0.28,N
937,-0.18000001,N
938,-0.07,N
939,-0.2,N
940,-0.34999999,N
941,-0.23999999,N
942,0,N
943,-0.050000001,N
944,-0.27000001,N
945,-0.27000001,N
946,-0.059999999,N
947,0,N
948,-0.14,N
949,-0.17,N
950,0,N
951,0.059999999,N
952,-0.1,N
953,-0.19,N
954,0.02,N
955,0.22,N
956,0.1,N
957,-0.11,N
958,-0.039999999,N
959,0.19,N
960,0.17,N
961,-0.0099999998,N
962,0.0099999998,N
963,0.23999999,N
964,0.28999999,N
965,0.059999999,N
966,-0.090000004,N
967,0.050000001,N
968,0.15000001,N
969,0.029999999,N
970,-0.07,N
971,0.1,N
972,0.27000001,N
973,0.13,N
974,-0.16,N
975,-0.15000001,N
976,0.13,N
977,0.2,N
978,-0.050000001,N
979,-0.19,N
980,-0.039999999,N
981,0.079999998,N
982,-0.039999999,N
983,-0.17,N
984,-0.059999999,N
985,0.090000004,N
986,-0.02,N
987,-0.18000001,N
988,-0.079999998,N
989,0.07,N
990,-0.050000001,N
991,-0.31999999,N
992,-0.28999999,N
993,0.02,N
994,0.19,N
995,0.02,N
996,-0.11,N
997,-0.0099999998,N
998,0.11,N
999,0.039999999,N
1000,-0.0099999998,N
1001,0.17,N
1002,0.30000001,N
1003,0.17,N
1004,-0.029999999,N
1005,0.059999999,N
1006,0.25999999,N
1007,0.22,N
1008,-0.039999999,N
1009,-0.1,N
1010,0.07,N
1011,0.12,N
1012,-0.07,N
1013,-0.18000001,N
1014,-0.0099999998,N
1015,0.090000004,N
1016,-0.12,N
1017,-0.31,N
1018,-0.15000001,N
1019,0.079999998,N
1020,0,N
1021,-0.17,N
1022,-0.090000004,N
1023,0.19,N
1024,0.0099999998,N
1025,-0.41999999,N
1026,-0.41999999,N
1027,0.059999999,N
1028,0.20999999,N
1029,-0.17,N
1030,-0.34999999,N
1031,0,N
1032,0.27000001,N
1033,-0.029999999,N
1034,-0.31,N
1035,-0.0099999998,N
1036,0.38,N
1037,0.2,N
1038,-0.22,N
1039,-0.090000004,N
1040,0.36000001,N
1041,0.31999999,N
1042,-0.16,N
1043,-0.2,N
1044,0.28999999,N
1045,0.47,N
1046,-0.0099999998,N
1047,-0.37,N
1048,-0.090000004,N
1049,0.22,N
1050,-0.0099999998,N
1051,-0.31999999,N
1052,-0.050000001,N
1053,0.36000001,N
1054,0.16,N
1055,-0.34999999,N
1056,-0.28999999,N
1057,0.18000001,N
1058,0.25,N
1059,-0.22,N
1060,-0.37,N
1061,0.050000001,N
1062,0.28,N
1063,-0.02,N
1064,-0.25,N
1065,0.039999999,N
1066,0.28,N
1067,-0.090000004,N
1068,-0.51999998,N
1069,-0.28999999,N
1070,0.16,N
1071,0.050000001,N
1072,-0.44,N
1073,-0.47,N
1074,-0.039999999,N
1075,-0.0099999998,N
1076,-0.51999998,N
1077,-0.70999998,N
1078,-0.31,N
1079,-0.090000004,N
1080,-0.47,N
1081,-0.72000003,N
1082,-0.28999999,N
1083,0.15000001,N
1084,-0.1,N
1085,-0.62,N
1086,-0.5,N
1087,0.050000001,N
1088,0.12,N
1089,-0.30000001,N
1090,-0.34,N
1091,0.13,N
1092,0.25999999,N
1093,-0.2,N
1094,-0.40000001,N
1095,0.090000004,N
1096,0.5,N
1097,0.23999999,N
1098,-0.07,N
1099,0.23,N
1100,0.66000003,N
1101,0.5,N
1102,0.059999999,N
1103,0.13,N
1104,0.56999999,N
1105,0.46000001,N
1106,-0.14,N
1107,-0.33000001,N
1108,0.17,N
1109,0.44,N
1110,0.079999998,N
1111,-0.2,N
1112,0.13,N
1113,0.41999999,N
1114,0.079999998,N
1115,-0.40000001,N
1116,-0.25999999,N
1117,0.19,N
1118,0.17,N
1119,-0.18000001,N
1120,-0.090000004,N
1121,0.38,N
1122,0.43000001,N
1123,-0.0099999998,N
1124,-0.11,N
1125,0.36000001,N
1126,0.62,N
1127,0.2,N
1128,-0.17,N
1129,0.15000001,N
1130,0.63,N
1131,0.46000001,N
1132,0.02,N
1133,0.11,N
1134,0.50999999,N
1135,0.38999999,N
1136,-0.12,N
1137,-0.18000001,N
1138,0.30000001,N
1139,0.40000001,N
1140,-0.07,N
1141,-0.30000001,N
1142,0.079999998,N
1143,0.28,N
1144,-0.20999999,N
1145,-0.66000003,N
1146,-0.38,N
1147,0.11,N
1148,-0.029999999,N
1149,-0.49000001,N
1150,-0.41,N
1151,0,N
1152,-0.090000004,N
1153,-0.64999998,N
1154,-0.75999999,N
1155,-0.25999999,N
1156,-0.02,N
1157,-0.44,N
1158,-0.69999999,N
1159,-0.31999999,N
1160,-0.0099999998,N
1161,-0.33000001,N
1162,-0.75,N
1163,-0.51999998,N
1164,-0.14,N
1165,-0.37,N
1166,-0.91000003,N
1167,-0.85000002,N
1168,-0.31,N
1169,-0.20999999,N
1170,-0.63999999,N
1171,-0.76999998,N
1172,-0.31,N
1173,-0.079999998,N
1174,-0.51999998,N
1175,-0.88999999,N
1176,-0.57999998,N
1177,-0.20999999,N
1178,-0.51999998,N
1179,-0.99000001,N
1180,-0.81,N
1181,-0.31,N
1182,-0.40000001,N
1183,-0.94999999,N
1184,-0.98000002,N
1185,-0.5,N
1186,-0.44999999,N
1187,-0.94999999,N
1188,-1.12,N
1189,-0.63,N
1190,-0.37,N
1191,-0.81999999,N
1192,-1.21,N
1193,-0.81999999,N
1194,-0.30000001,N
1195,-0.54000002,N
1196,-1.08,N
1197,-1,N
1198,-0.47,N
1199,-0.47,N
1200,-0.95999998,N
1201,-1,N
1202,-0.47,N
1203,-0.22,N
1204,-0.61000001,N
1205,-0.86000001,N
1206,-0.47999999,N
1207,-0.2,N
1208,-0.57999998,N
1209,-1,N
1210,-0.72000003,N
1211,-0.28,N
1212,-0.47,N
1213,-0.94,N
1214,-0.76999998,N
1215,-0.2,N
1216,-0.19,N
1217,-0.77999997,N
1218,-0.95999998,N
1219,-0.41999999,N
1220,-0.14,N
1221,-0.52999997,N
1222,-0.87,N
1223,-0.56999999,N
1224,-0.20999999,N
1225,-0.47999999,N
1226,-0.89999998,N
1227,-0.66000003,N
1228,-0.13,N
1229,-0.22,N
1230,-0.74000001,N
1231,-0.75999999,N
1232,-0.27000001,N
1233,-0.2,N
1234,-0.69999999,N
1235,-0.88999999,N
1236,-0.44999999,N
1237,-0.2,N
1238,-0.61000001,N
1239,-0.86000001,N
1240,-0.43000001,N
1241,0.02,N
1242,-0.30000001,N
1243,-0.85000002,N
1244,-0.72000003,N
1245,-0.2,N
1246,-0.25,N
1247,-0.76999998,N
1248,-0.83999997,N
1249,-0.30000001,N
1250,-0.059999999,N
1251,-0.46000001,N
1252,-0.69,N
1253,-0.31,N
1254,-0.1,N
1255,-0.51999998,N
1256,-0.85000002,N
1257,-0.44,N
1258,0.079999998,N
1259,-0.1,N
1260,-0.63999999,N
1261,-0.57999998,N
1262,-0.15000001,N
1263,-0.27000001,N
1264,-0.88999999,N
1265,-0.98000002,N
1266,-0.38,N
1267,-0.079999998,N
1268,-0.51999998,N
1269,-0.86000001,N
1270,-0.51999998,N
1271,-0.14,N
1272,-0.41999999,N
1273,-0.76999998,N
1274,-0.51999998,N
1275,-0.12,N
1276,-0.41999999,N
1277,-1.01,N
1278,-0.95999998,N
1279,-0.41,N
1280,0.02,N
1281,-0.41,N
1282,-0.22,N
1283,0.20999999,N
1284,0.07,N
1285,-0.38,N
1286,-0.28999999,N
1287,0.27000001,N
1288,0.37,N
1289,-0.07,N
1290,-0.19,N
1291,0.23,N
1292,0.38,N
1293,-0.16,N
1294,-0.61000001,N
1295,-0.28999999,N
1296,0.16,N
1297,0.0099999998,N
1298,-0.33000001,N
1299,-0.090000004,N
1300,0.36000001,N
1301,0.22,N
1302,-0.28999999,N
1303,-0.2,N
1304,0.40000001,N
1305,0.56,N
1306,0.050000001,N
1307,-0.20999999,N
1308,0.15000001,N
1309,0.37,N
1310,-0.0099999998,N
1311,-0.34,N
1312,0.02,N
1313,0.43000001,N
1314,0.1,N
1315,-0.44,N
1316,-0.27000001,N
1317,0.31999999,N
1318,0.33000001,N
1319,-0.22,N
1320,-0.38,N
1321,0.079999998,N
1322,0.23,N
1323,-0.17,N
1324,-0.38,N
1325,0.07,N
1326,0.40000001,N
1327,0.039999999,N
1328,-0.41,N
1329,-0.19,N
1330,0.25,N
1331,0.039999999,N
1332,-0.52999997,N
1333,-0.52999997,N
1334,-0.11,N
1335,-0.14,N
1336,-0.69,N
1337,-0.83999997,N
1338,-0.38999999,N
1339,-0.16,N
1340,-0.50999999,N
1341,-0.66000003,N
1342,-0.16,N
1343,0.28999999,N
1344,0.039999999,N
1345,-0.31999999,N
1346,0.0099999998,N
1347,0.55000001,N
1348,0.5,N
1349,0.07,N
1350,0.23999999,N
1351,0.98000002,N
1352,1.27,N
1353,0.92000002,N
1354,0.85000002,N
1355,1.41,N
1356,1.78,N
1357,1.4400001,N
1358,1.14,N
1359,1.53,N
1360,2.02,N
1361,1.8099999,N
1362,1.38,N
1363,1.54,N
1364,2.0899999,N
1365,2.1300001,N
1366,1.73,N
1367,1.71,N
1368,2.2,N
1369,2.3599999,N
1370,2.02,N
1371,1.92,N
1372,2.47,N
1373,2.8900001,N
1374,2.5899999,N
1375,2.2,N
1376,2.3699999,N
1377,2.6800001,N
1378,2.3599999,N
1379,1.8,N
1380,1.86,N
1381,2.3099999,N
1382,2.26,N
1383,1.74,N
1384,1.62,N
1385,2.0599999,N
1386,2.1500001,N
1387,1.62,N
1388,1.26,N
1389,1.58,N
1390,1.86,N
1391,1.46,N
1392,0.88,N
1393,0.95999998,N
1394,1.33,N
1395,1.1799999,N
1396,0.64999998,N
1397,0.52999997,N
1398,0.76999998,N
1399,0.61000001,N
1400,0.0099999998,N
1401,-0.19,N
1402,0.16,N
1403,0.22,N
1404,-0.41999999,N
1405,-0.94,N
1406,-0.75999999,N
1407,-0.44999999,N
1408,-0.69,N
1409,-1.0700001,N
1410,-0.87,N
1411,-0.40000001,N
1412,-0.52999997,N
1413,-1.04,N
1414,-1.05,N
1415,-0.56999999,N
1416,-0.50999999,N
1417,-1.03,N
1418,-1.25,N
